state,university/college,campus,student_enrollment,total_law_enforcement__employees,total_officers,total_civilians
WEST VIRGINIA,Concord University,Concord University main,2507.0,9.0,6.0,3.0
WEST VIRGINIA,Fairmont State University,Fairmont State University main,4041.0,12.0,9.0,3.0
WEST VIRGINIA,Glenville State College,Glenville State College main,1732.0,5.0,3.0,2.0
WEST VIRGINIA,Marshall University,Marshall University main,13621.0,21.0,20.0,1.0
WEST VIRGINIA,Potomac State College,Potomac State College main,1475.0,7.0,6.0,1.0
WEST VIRGINIA,Shepherd University,Shepherd University main,3861.0,12.0,10.0,2.0
WEST VIRGINIA,West Liberty University,West Liberty University main,2341.0,5.0,5.0,0.0
WEST VIRGINIA,West Virginia State University,West Virginia State University main,3166.0,8.0,5.0,3.0
WEST VIRGINIA,West Virginia Tech,West Virginia Tech main,1263.0,7.0,7.0,0.0
WEST VIRGINIA,West Virginia University,West Virginia University main,28776.0,79.0,56.0,23.0
WISCONSIN,University of Wisconsin:,University of Wisconsin: Eau Claire,10592.0,11.0,11.0,0.0
WISCONSIN,University of Wisconsin:,University of Wisconsin: Green Bay,6784.0,11.0,10.0,1.0
WISCONSIN,University of Wisconsin:,University of Wisconsin: La Crosse,10490.0,15.0,12.0,3.0
WISCONSIN,University of Wisconsin:,University of Wisconsin: Madison,42716.0,117.0,60.0,57.0
WISCONSIN,University of Wisconsin:,University of Wisconsin: Milwaukee,26726.0,45.0,33.0,12.0
WISCONSIN,University of Wisconsin:,University of Wisconsin: Oshkosh,14051.0,14.0,11.0,3.0
WISCONSIN,University of Wisconsin:,University of Wisconsin: Parkside,4412.0,13.0,9.0,4.0
WISCONSIN,University of Wisconsin:,University of Wisconsin: Platteville,8945.0,10.0,8.0,2.0
WISCONSIN,University of Wisconsin:,University of Wisconsin: River Falls,5949.0,5.0,5.0,0.0
WISCONSIN,University of Wisconsin:,University of Wisconsin: Stevens Point,9265.0,5.0,3.0,2.0
WISCONSIN,University of Wisconsin:,University of Wisconsin: Stout,9554.0,11.0,9.0,2.0
WISCONSIN,University of Wisconsin:,University of Wisconsin: Superior,2497.0,7.0,2.0,5.0
WISCONSIN,University of Wisconsin:,University of Wisconsin: Whitewater,12360.0,16.0,14.0,2.0
WYOMING,University of Wyoming,University of Wyoming main,12648.0,24.0,14.0,10.0
"1 The student enrollment figures provided by the United States Department of Education are for the 2015 school year, the most recent available. The enrollment figures include full-time and part-time students.  ",University of Wyoming,University of Wyoming main,0.0,0.0,0.0,0.0
2 Student enrollment figures were not available.,University of Wyoming,University of Wyoming main,0.0,0.0,0.0,0.0
